Product,category_name,material_type,tensile_strength_mpa,weight_capacity_kg,biodegradability_score,co2_emission_kg_per_kg,recyclability_percent,Material_Cost_INR
Agro-Waste Fiber Rear Casing Structure,Home Appliances,Agro-Waste Fiber,739.69,68.76,90,4.292510752073388,72.63,3833.390564055041
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,1.37,280.79,25,1.410046575275583,50.57,12613.632431456688
Biopolymer Engineered Application Unit,Electronics,Biopolymer,735.94,548.93,88,5.678885432575713,63.92,82882.85907443178
Bio-Composite Laminated Lotion Tube,Cosmetics,Bio-Composite,119.08,152.95,42,3.587148069469988,10.77,20020.85105210249
Recycled Fiber High-Gloss Skincare Tube,Cosmetics,Recycled Fiber,508.86,727.7,78,4.194249095087669,34.35,33269.39182131575
Bioplastic Engineered Application Unit,Automotive,Bioplastic,56.18,122.49,0,2.377919753498678,79.9,14424.654815124008
Recycled Fiber Rear Casing Structure,Home Appliances,Recycled Fiber,29.47,236.01,57,1.7142154109107008,96.12,10799.334058183025
Plant-Based Internal Support Chassis,Home Appliances,Plant-Based,376.49,370.57,68,2.824453729112673,17.6,33632.04779683451
Plant-Based Engineered Application Unit,Toys,Plant-Based,184.15,770.11,20,1.7530498767232094,96.66,69316.1999075424
Plant-Based Engineered Application Unit,Toys,Plant-Based,402.58,928.02,41,2.86440264444608,38.15,83693.71698333455
Recycled Plastic Thermal Insulation Slab,Construction,Recycled Plastic,626.34,186.25,21,7.588792467096407,79.36,7772.989350322306
Composite Engineered Application Unit,Textiles,Composite,447.38,12.01,6,6.516682979108097,5.1,536.2272343310722
Recycled Fiber Printed Ointment Tube,Cosmetics,Recycled Fiber,440.76,834.46,80,3.56354208584169,40.78,37825.88656438127
Biopolymer Engineered Application Unit,Textiles,Biopolymer,54.61,307.44,59,2.097887035070741,78.58,46129.93277630306
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,26.17,70.12,83,6.237406641864524,34.92,5868.602481398394
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,99.78,754.52,66,1.537794663497896,38.43,45332.260997623416
Biopolymer Engineered Application Unit,Textiles,Biopolymer,567.21,197.88,4,4.793027239965903,88.95,29941.337929974427
Biopolymer Acoustic Dampening Board,Home Appliances,Biopolymer,549.96,6.24,25,5.058255325532261,72.89,1492.3214941491954
Biopolymer Specimen Collection Container,Healthcare,Biopolymer,349.1,105.21,86,3.9443703039630846,31.38,16277.202727972312
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,503.97,657.64,57,4.20030427998869,51.9,30095.125709991516
Bio-Composite Appliance Housing Panel,Home Appliances,Bio-Composite,839.73,538.2,44,7.098675513917829,67.24,70398.88413543838
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,855.61,374.69,67,5.586656455857931,40.45,23124.659841893448
Composite Engineered Application Unit,Textiles,Composite,716.14,227.24,81,8.53392043990928,15.77,16391.785329931965
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,245.64,105.42,48,4.188981357864613,8.24,13894.006018398459
Bio-Composite Specimen Collection Container,Healthcare,Bio-Composite,325.15,500.57,7,4.70768706874931,60.06,65312.127801561976
Biopolymer Modular Decking Board,Construction,Biopolymer,824.49,511.01,71,6.0030512823158135,97.62,77116.19596173686
Bioplastic Structural Wall Panel,Construction,Bioplastic,850.44,102.98,80,7.050800620888641,83.81,13166.770465666481
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,430.37,236.32,1,8.119823972080413,9.19,19098.76547906031
Composite Engineered Application Unit,Electronics,Composite,673.29,379.6,23,8.490122113251934,33.68,27047.399084938952
Bio-Composite Exterior Cladding Panel,Construction,Bio-Composite,442.39,706.55,98,5.503070095851459,0.27,92487.0350718886
Bioplastic Engineered Application Unit,Furniture,Bioplastic,439.68,928.97,40,4.904730754915034,61.64,111930.98806618628
Natural Fiber Engineered Application Unit,Textiles,Natural Fiber,59.95,298.85,99,1.217966179461895,47.54,17947.63713459642
Bioplastic Engineered Application Unit,Automotive,Bioplastic,147.21,94.75,53,3.325029179001977,38.03,11616.339384251482
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,473.31,8.19,35,4.036693878892129,16.13,802.812909169097
Recycled Metal Takeaway Clamshell Box,Food Packaging,Recycled Metal,717.63,423.43,73,9.76652260443215,53.16,34512.994453324114
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,274.0,386.19,22,7.1473410331770735,59.61,30909.205774882805
Recycled Fiber Rear Casing Structure,Home Appliances,Recycled Fiber,240.17,428.07,70,2.569442952596535,18.53,19424.6797144474
Plant-Based Modular Decking Board,Construction,Plant-Based,271.53,351.5,30,2.556561647148324,72.59,31979.948735361242
Recycled Plastic Appliance Housing Panel,Home Appliances,Recycled Plastic,507.32,253.52,0,6.884247925863471,60.83,10280.195944397605
Bioplastic Load-Bearing Partition Board,Construction,Bioplastic,666.11,357.66,95,5.770610788667137,4.9,43397.30059150036
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,163.49,610.05,88,7.1326251619003935,90.11,49298.1263714253
Bio-Composite Disposable Serving Bowl,Food Packaging,Bio-Composite,446.36,709.09,86,5.222240149923042,51.82,92569.71011244228
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,836.97,890.52,61,5.539495172433232,23.59,40504.868879324924
Natural Fiber Modular Decking Board,Construction,Natural Fiber,32.06,405.28,89,1.184776528627419,43.97,24379.187396470563
Recycled Metal Compostable Meal Tray,Food Packaging,Recycled Metal,803.23,718.81,41,10.082693865917037,80.63,58038.32289943777
Plant-Based Engineered Application Unit,Toys,Plant-Based,643.65,133.84,0,3.9516203983045575,63.0,12167.45279872842
Bio-Composite Motor Support Frame,Home Appliances,Bio-Composite,890.03,267.7,61,7.400682807220716,85.88,35330.914605415535
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,288.21,292.36,71,4.507696106998004,31.23,38342.889580248506
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,514.38,14.28,5,4.031729964109533,34.07,1318.8624730821502
Recycled Fiber Medical Dose Dispenser,Healthcare,Recycled Fiber,224.11,581.99,31,2.754059616073999,21.09,26463.737212055497
Biopolymer Engineered Application Unit,Textiles,Biopolymer,196.52,561.68,76,2.8397869764035644,84.63,84395.15023230265
Biopolymer Laminated Lotion Tube,Cosmetics,Biopolymer,493.32,604.46,25,4.702283863512744,91.64,91142.42289763456
Recycled Metal Motor Support Frame,Home Appliances,Recycled Metal,721.83,144.54,86,9.549246992490504,20.49,12051.187744367879
Bioplastic Engineered Application Unit,Electronics,Bioplastic,267.99,688.22,7,3.5928093955901184,12.41,82549.0395466926
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,423.72,677.18,90,6.584191728146906,45.32,27453.253796110177
Composite Eco Cutlery Set,Food Packaging,Composite,686.48,81.21,98,8.720033840229142,69.91,6439.665380171855
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,113.75,967.62,16,2.101798010012985,43.54,43656.56100750974
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,72.41,717.31,10,1.5645543728659572,25.37,43096.68327964947
Bioplastic Thermal Insulation Slab,Construction,Bioplastic,75.37,915.56,56,3.204292328940571,54.04,110262.46674670542
Plant-Based Engineered Application Unit,Automotive,Plant-Based,693.71,477.85,75,4.182279030589115,0.23,43288.65177294184
Natural Fiber Engineered Application Unit,Electronics,Natural Fiber,160.08,130.9,22,1.7432801771894455,59.39,7785.200132892084
Biopolymer Eco Cutlery Set,Food Packaging,Biopolymer,481.94,135.8,76,4.086530705806633,74.3,20520.593029354975
Agro-Waste Fiber Barrier Cream Tube,Cosmetics,Agro-Waste Fiber,318.68,197.75,95,2.467929637296012,82.3,10292.737227972008
Bioplastic Thermal Insulation Insert,Home Appliances,Bioplastic,816.67,747.19,7,6.616648625423025,14.14,90110.10896906728
Plant-Based High-Gloss Skincare Tube,Cosmetics,Plant-Based,106.24,640.43,87,1.8397472734559552,8.65,58097.230455091965
Plant-Based Engineered Application Unit,Textiles,Plant-Based,669.29,212.62,42,4.395145015427354,11.65,19590.966261570517
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,491.47,862.88,67,6.87651856810414,81.66,34834.3114260781
Recycled Fiber Modular Decking Board,Construction,Recycled Fiber,893.81,635.42,39,5.969408974575622,47.12,29119.074230931714
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,241.8,263.96,42,4.232541483692192,95.58,34537.35611276914
Agro-Waste Fiber Thermal Insulation Insert,Home Appliances,Agro-Waste Fiber,315.65,629.46,88,2.0438977453343665,0.3,31556.060809000777
Bioplastic Engineered Application Unit,Electronics,Bioplastic,623.6,592.6,84,6.160066328866979,83.61,71998.34974665023
Composite Diagnostic Cartridge,Healthcare,Composite,657.7,323.18,2,8.392474203620383,74.39,23033.430652715288
Natural Fiber Printed Ointment Tube,Cosmetics,Natural Fiber,521.84,361.4,23,3.8512016616045184,39.03,22022.421246203387
Recycled Plastic Medical Dose Dispenser,Healthcare,Recycled Plastic,32.25,437.28,39,4.784282796855716,29.34,17677.599597641783
Plant-Based Engineered Application Unit,Toys,Plant-Based,265.39,358.3,33,2.468832196117321,93.18,32552.10664708799
Recycled Fiber Thermal Insulation Insert,Home Appliances,Recycled Fiber,876.92,946.08,41,5.856489302899513,61.36,43072.976977174636
Recycled Metal Takeaway Clamshell Box,Food Packaging,Recycled Metal,277.02,984.27,96,7.25885177275186,22.0,78977.4238295639
Biopolymer Engineered Application Unit,Automotive,Biopolymer,466.5,581.43,96,4.452390137264341,97.36,87729.66760294825
Recycled Metal Rear Casing Structure,Home Appliances,Recycled Metal,804.05,661.77,40,10.09739216810629,72.94,53481.481626079716
Biopolymer Engineered Application Unit,Electronics,Biopolymer,257.76,541.8,77,3.1268219801821187,62.69,81431.39648513659
Plant-Based Compostable Meal Tray,Food Packaging,Plant-Based,895.29,601.96,48,5.760257122273453,85.97,54932.900341705084
Plant-Based Engineered Application Unit,Furniture,Plant-Based,52.72,620.22,33,1.3222704072645968,72.57,55956.16280544845
Recycled Plastic IV Fluid Connector,Healthcare,Recycled Plastic,431.51,752.55,69,6.803513872453527,30.34,30565.227904340147
Agro-Waste Fiber Engineered Application Unit,Electronics,Agro-Waste Fiber,55.73,643.1,98,1.357034177535984,51.21,32587.65313315199
Recycled Fiber Specimen Collection Container,Healthcare,Recycled Fiber,89.24,153.25,87,1.950577764232967,21.86,7118.153323174725
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,85.9,264.4,57,3.492890401396823,0.09,34576.492801047614
Composite Sterile Injection Syringe,Healthcare,Composite,776.6,17.61,94,9.045005447701222,97.35,1930.5040857759175
Recycled Fiber Food Storage Container,Food Packaging,Recycled Fiber,770.48,255.76,5,5.20742778323999,35.77,11795.710837429991
Composite IV Fluid Connector,Healthcare,Composite,335.74,567.63,0,6.6895103325692,3.93,39910.0777494269
Composite Toothpaste Laminate Tube,Cosmetics,Composite,710.82,649.35,7,8.57920971733023,25.14,45842.74228799767
Recycled Plastic Specimen Collection Container,Healthcare,Recycled Plastic,175.67,344.27,43,5.187138289663321,63.1,13801.22621724749
Natural Fiber Eco Cutlery Set,Food Packaging,Natural Fiber,752.42,315.9,3,5.425627357734776,82.49,19683.85551830108
Plant-Based Engineered Application Unit,Toys,Plant-Based,621.06,838.64,82,3.823841311301519,73.55,75741.03598347615
Recycled Plastic Thermal Insulation Insert,Home Appliances,Recycled Plastic,249.51,754.6,66,5.487929219262568,52.4,30246.03941444693
Bioplastic Thermal Insulation Slab,Construction,Bioplastic,71.66,5.52,14,3.121145315140716,17.25,923.3639863555369
Recycled Fiber Diagnostic Cartridge,Healthcare,Recycled Fiber,653.64,65.58,67,4.910853250159309,4.13,3518.9099376194813
Bioplastic Fresh Produce Crate,Food Packaging,Bioplastic,670.77,981.05,82,5.648657036503844,60.02,118071.49027737787
Recycled Fiber Medical Dose Dispenser,Healthcare,Recycled Fiber,469.56,738.58,82,3.9692578030203385,66.07,33725.97335226525
Bioplastic Engineered Application Unit,Textiles,Bioplastic,337.35,150.42,100,4.480320088999462,63.97,18639.252566749594
Plant-Based Load-Bearing Partition Board,Construction,Plant-Based,819.76,948.19,0,5.0927473884806025,88.88,85742.44054136047
Recycled Metal High-Gloss Skincare Tube,Cosmetics,Recycled Metal,821.81,20.26,4,10.628814580014916,86.93,2429.5284350111874
Recycled Fiber Exterior Cladding Panel,Construction,Recycled Fiber,168.94,449.29,24,1.9998876378263928,94.33,20091.910728369796
Recycled Metal Rear Casing Structure,Home Appliances,Recycled Metal,729.74,532.18,64,9.78746469077182,72.14,43171.343518078866
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,532.24,243.0,96,4.394505667244201,96.48,11568.099250433152
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,424.71,421.31,5,3.801818780321049,36.48,19315.006585240786
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,352.93,210.39,61,2.5237788546708706,3.41,10787.311641003153
Natural Fiber Motor Support Frame,Home Appliances,Natural Fiber,654.33,237.31,42,4.413561703597771,78.14,14606.19877769833
Composite Toothpaste Laminate Tube,Cosmetics,Composite,449.76,167.2,29,7.337629034217452,53.64,12053.501775663088
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,726.95,854.06,57,4.597900897330414,33.25,43302.83817299781
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,203.2,945.8,14,7.136494687256473,90.4,75883.97101544237
Plant-Based Sterile Injection Syringe,Healthcare,Plant-Based,254.8,965.16,3,2.482011578158678,10.39,87153.80868361899
Plant-Based Engineered Application Unit,Automotive,Plant-Based,227.1,324.41,33,1.931726008586653,97.01,29223.61950643999
Bioplastic Engineered Application Unit,Electronics,Bioplastic,562.18,519.51,56,5.265345804175273,54.59,62700.12435313145
Bioplastic Toothpaste Laminate Tube,Cosmetics,Bioplastic,894.2,567.35,41,6.78299681357525,23.49,68470.09761018144
Composite Engineered Application Unit,Furniture,Composite,619.99,517.5,75,8.022727444782772,60.33,36627.07808358708
Plant-Based Engineered Application Unit,Furniture,Plant-Based,769.4,392.71,89,5.05004417836286,7.3,36058.88313377214
Biopolymer Engineered Application Unit,Furniture,Biopolymer,827.4,477.94,17,6.158596784145045,58.53,72154.89758810878
Bio-Composite Engineered Application Unit,Toys,Bio-Composite,651.24,367.25,3,6.777571832629953,96.86,48465.14887447247
Recycled Metal Engineered Application Unit,Textiles,Recycled Metal,35.54,708.31,73,6.216381273437944,63.2,56857.58095507845
Recycled Plastic Acoustic Dampening Board,Home Appliances,Recycled Plastic,578.67,785.7,100,7.405288376115947,63.2,31926.28878208696
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,732.23,149.74,86,5.182386583888043,22.11,7292.342437916032
Biopolymer Dual-Layer Cosmetic Tube,Cosmetics,Biopolymer,500.79,159.87,51,4.376388261428012,42.34,24237.22369607101
Bioplastic Engineered Application Unit,Automotive,Bioplastic,618.74,624.39,40,5.5821326775244815,49.83,75307.49450814335
Recycled Metal Engineered Application Unit,Automotive,Recycled Metal,223.65,783.92,97,7.343807605422329,62.54,63188.59320406674
Recycled Metal High-Gloss Skincare Tube,Cosmetics,Recycled Metal,197.7,426.26,33,7.0112941336255545,54.97,34282.74560021917
Biopolymer Engineered Application Unit,Electronics,Biopolymer,160.24,951.98,13,2.6425080540233057,14.47,142784.10104051747
Biopolymer Specimen Collection Container,Healthcare,Biopolymer,66.89,16.47,56,2.149433075904273,7.85,2477.182306928205
Bioplastic Engineered Application Unit,Automotive,Bioplastic,329.82,405.15,81,4.059059621666831,53.55,48877.37971625013
Plant-Based Compostable Meal Tray,Food Packaging,Plant-Based,896.03,446.84,36,5.494922686882176,77.96,40746.69451516163
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,276.15,109.17,49,4.6194673070952526,41.56,14607.212980321441
Agro-Waste Fiber Takeaway Clamshell Box,Food Packaging,Agro-Waste Fiber,822.44,645.94,78,4.644102271726713,82.03,32663.146703795035
Plant-Based Exterior Cladding Panel,Construction,Plant-Based,371.16,179.56,51,2.791834744422249,32.17,16400.006058316685
Natural Fiber Engineered Application Unit,Textiles,Natural Fiber,137.86,987.27,12,1.918162003887016,95.0,59350.77650291526
Natural Fiber Modular Decking Board,Construction,Natural Fiber,856.62,968.91,17,5.116358846474113,17.8,58321.85413485558
Plant-Based Structural Wall Panel,Construction,Plant-Based,825.51,841.16,21,4.960830343406719,28.87,76034.11525755504
Bioplastic Load-Bearing Partition Board,Construction,Bioplastic,818.46,93.78,3,6.4563222920527625,35.61,11566.846719039571
Composite Thermal Insulation Slab,Construction,Composite,165.4,214.49,80,5.6678059252299,65.36,15137.604443922428
Biopolymer Disposable Serving Bowl,Food Packaging,Biopolymer,21.76,692.91,74,2.1471779090043297,16.92,104124.16343175326
Recycled Fiber Engineered Application Unit,Electronics,Recycled Fiber,859.42,269.94,96,5.76498807809964,70.57,12744.926058574729
Recycled Fiber Eco Cutlery Set,Food Packaging,Recycled Fiber,241.65,53.32,38,2.597192779479793,22.49,2512.9320846098444
Recycled Fiber Engineered Application Unit,Furniture,Recycled Fiber,464.81,484.3,26,3.909642525310528,94.54,22142.099393982895
Recycled Metal Engineered Application Unit,Furniture,Recycled Metal,18.78,264.46,53,6.43851494352925,56.81,21530.651207646937
Agro-Waste Fiber Engineered Application Unit,Toys,Agro-Waste Fiber,739.47,43.54,70,4.825201303348351,96.17,2932.623477511263
Recycled Metal Engineered Application Unit,Electronics,Recycled Metal,241.47,125.77,50,6.822795645587533,29.95,9993.919234190651
Recycled Metal Specimen Collection Container,Healthcare,Recycled Metal,545.21,250.42,53,8.841464436767028,97.19,20498.76582757527
Composite Eco Cutlery Set,Food Packaging,Composite,777.92,360.05,34,8.853995341987233,69.51,25633.756506490423
Bioplastic Engineered Application Unit,Electronics,Bioplastic,731.35,661.15,66,6.187781068573072,9.74,79858.9483014298
Agro-Waste Fiber Surgical Instrument Tray,Healthcare,Agro-Waste Fiber,859.08,860.75,25,5.01574339329149,56.45,43457.29754496862
Bioplastic IV Fluid Connector,Healthcare,Bioplastic,416.69,848.22,66,4.606967725977441,25.44,102144.3832944831
Recycled Fiber Toothpaste Laminate Tube,Cosmetics,Recycled Fiber,626.71,207.47,31,4.663831479214403,75.07,9734.216109410801
Agro-Waste Fiber Engineered Application Unit,Automotive,Agro-Waste Fiber,504.6,954.83,95,3.207209648530216,30.0,48096.95723639766
Recycled Fiber Internal Support Chassis,Home Appliances,Recycled Fiber,733.41,570.08,9,4.987776490434964,38.43,25903.849867826226
Bio-Composite Appliance Housing Panel,Home Appliances,Bio-Composite,320.75,164.3,5,4.514010863476103,23.74,21462.070647607077
Agro-Waste Fiber Surgical Instrument Tray,Healthcare,Agro-Waste Fiber,514.94,784.47,0,3.421551852891354,60.18,39516.10888966852
Recycled Plastic High-Gloss Skincare Tube,Cosmetics,Recycled Plastic,737.25,886.21,36,8.306049268336855,92.08,35978.87445125264
Recycled Metal Acoustic Dampening Board,Home Appliances,Recycled Metal,535.21,356.53,68,8.84671979546803,67.41,29054.007346601018
Plant-Based Reinforced Roofing Sheet,Construction,Plant-Based,40.59,968.17,76,1.1041119953866174,25.84,87233.46649653996
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,342.11,549.93,12,2.5673189134605474,13.05,27734.131685095406
Recycled Fiber Sterile Injection Syringe,Healthcare,Recycled Fiber,535.88,853.78,48,4.37190051839066,97.7,38928.41538879299
Recycled Fiber Thermal Insulation Insert,Home Appliances,Recycled Fiber,895.53,771.8,10,6.210768979028825,31.08,35373.60423427162
Biopolymer Takeaway Clamshell Box,Food Packaging,Biopolymer,340.64,319.13,48,3.691433429173695,87.83,48126.99507188027
Natural Fiber Disposable Serving Bowl,Food Packaging,Natural Fiber,97.07,61.71,51,1.6411636550120774,22.18,3819.995241259058
Recycled Plastic Fresh Produce Crate,Food Packaging,Recycled Plastic,646.04,611.18,27,7.768424846767278,82.72,24852.888635075455
Composite Internal Support Chassis,Home Appliances,Composite,866.05,191.12,100,9.100308505420518,21.14,13838.968879065389
Recycled Fiber Engineered Application Unit,Textiles,Recycled Fiber,166.29,719.14,36,2.2927280977928985,35.99,32487.403573344673
Recycled Metal Laminated Lotion Tube,Cosmetics,Recycled Metal,899.91,349.01,14,10.648467279694623,82.9,28510.44295977097
Recycled Metal High-Gloss Skincare Tube,Cosmetics,Recycled Metal,785.64,290.97,61,10.05658942588874,16.1,23888.712069416557
Recycled Fiber Toothpaste Laminate Tube,Cosmetics,Recycled Fiber,536.92,252.9,98,4.130546479127222,83.63,11804.419859345417
Biopolymer Printed Ointment Tube,Cosmetics,Biopolymer,339.87,81.78,12,3.742893640217433,35.21,12493.592730163075
Recycled Metal Eco Cutlery Set,Food Packaging,Recycled Metal,731.31,179.04,55,9.491619931941862,47.41,14675.157448956397
Agro-Waste Fiber Sterile Injection Syringe,Healthcare,Agro-Waste Fiber,703.99,341.45,98,4.460648429645006,65.82,17726.018822233753
Composite Surgical Instrument Tray,Healthcare,Composite,530.22,153.87,48,7.635535712772705,83.72,11120.33678457953
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,139.28,343.76,100,3.641209709660772,39.92,44917.04728224558
Natural Fiber Toothpaste Laminate Tube,Cosmetics,Natural Fiber,202.31,225.45,48,2.1392052327813227,13.5,13669.896424585993
Natural Fiber Printed Ointment Tube,Cosmetics,Natural Fiber,187.78,927.89,94,2.1263212266200284,31.98,55945.85591996502
Bio-Composite Internal Support Chassis,Home Appliances,Bio-Composite,310.77,235.92,4,4.464274471013608,74.85,30765.803353260202
Natural Fiber Structural Wall Panel,Construction,Natural Fiber,27.69,259.94,11,1.4700786072005123,87.61,15730.966455400383
Bioplastic Engineered Application Unit,Automotive,Bioplastic,645.13,169.67,100,5.646593290396764,63.99,20823.67246779757
Agro-Waste Fiber High-Gloss Skincare Tube,Cosmetics,Agro-Waste Fiber,405.43,575.15,85,3.1457428192054766,25.33,29369.159614404107
Composite Engineered Application Unit,Automotive,Composite,22.36,514.91,29,5.404842100696276,74.92,36332.6615755222
Recycled Plastic Engineered Application Unit,Electronics,Recycled Plastic,508.45,873.93,30,6.863941302029099,66.12,35137.69347652182
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,253.34,399.32,28,4.280640853885856,57.74,52104.72564041439
Plant-Based Engineered Application Unit,Electronics,Plant-Based,194.2,274.62,66,1.840868675732761,32.87,24847.30150679957
Bio-Composite Engineered Application Unit,Automotive,Bio-Composite,396.69,88.85,51,4.918120487362277,19.3,11801.847865521708
Recycled Fiber Engineered Application Unit,Automotive,Recycled Fiber,137.83,666.37,94,2.5896354935289594,26.12,30543.92912014672
Bio-Composite Diagnostic Cartridge,Healthcare,Bio-Composite,897.78,769.03,52,7.427385716576841,5.96,100480.65428743263
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,641.64,195.87,57,4.480245207415486,98.89,12241.053905561615
Recycled Fiber Eco Cutlery Set,Food Packaging,Recycled Fiber,786.61,634.74,94,5.541314258801656,5.68,29225.80319410124
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,248.72,660.08,43,4.043474125503352,41.74,85870.66559412752
Bioplastic Thermal Insulation Insert,Home Appliances,Bioplastic,743.4,133.58,53,6.045980905118159,37.84,16379.035678838622
Composite Engineered Application Unit,Toys,Composite,6.24,339.62,90,4.789995525718377,50.62,23775.616644288784
Natural Fiber Exterior Cladding Panel,Construction,Natural Fiber,250.59,980.11,34,2.2757558532204447,16.81,58866.99938991533
Biopolymer Rear Casing Structure,Home Appliances,Biopolymer,444.69,738.0,82,3.653443978136563,16.82,110658.84048360243
Composite Engineered Application Unit,Textiles,Composite,503.01,777.5,50,7.623966480158726,15.02,54858.19236011904
Plant-Based Compostable Meal Tray,Food Packaging,Plant-Based,815.67,179.95,92,5.489188768251213,83.01,17095.46407618841
Agro-Waste Fiber Food Storage Container,Food Packaging,Agro-Waste Fiber,512.84,60.01,42,3.393764147807305,41.9,3363.093110855479
Plant-Based Engineered Application Unit,Automotive,Plant-Based,328.77,351.93,48,2.3605962281318784,0.55,31721.644671098908
Bio-Composite Disposable Serving Bowl,Food Packaging,Bio-Composite,96.63,919.06,78,3.35459472342001,35.54,119585.698542565
Bioplastic Fresh Produce Crate,Food Packaging,Bioplastic,132.34,964.05,38,3.069924630995001,61.51,115759.33847324624
Bioplastic Internal Support Chassis,Home Appliances,Bioplastic,670.81,788.96,9,5.650533044557325,63.96,94875.96728341801
Natural Fiber Engineered Application Unit,Toys,Natural Fiber,373.8,875.03,25,3.2410365276790314,58.78,52867.72739575927
Plant-Based Laminated Lotion Tube,Cosmetics,Plant-Based,35.42,217.08,30,1.3391520088750668,1.54,19736.4490066563
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,379.63,182.76,88,2.4670596412364683,20.34,9330.49723092735
Recycled Plastic Engineered Application Unit,Textiles,Recycled Plastic,887.42,916.85,0,9.082116208889502,64.12,37226.47215666713
Bioplastic Engineered Application Unit,Toys,Bioplastic,704.22,86.27,13,6.326462532715453,57.66,10959.53189953659
Biopolymer Internal Support Chassis,Home Appliances,Biopolymer,741.14,516.5,97,6.086211641045912,32.37,78324.95373078444
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,792.23,713.4,45,7.534192404617192,24.25,93657.89680346289
Composite Engineered Application Unit,Toys,Composite,237.87,248.85,28,6.00895147011136,6.61,17459.13610258352
Agro-Waste Fiber Engineered Application Unit,Textiles,Agro-Waste Fiber,138.97,856.95,99,2.0596940852790406,62.39,43538.61806395928
Natural Fiber Engineered Application Unit,Automotive,Natural Fiber,264.8,715.04,7,2.4531587222982423,90.27,42995.669041723675
Plant-Based Engineered Application Unit,Textiles,Plant-Based,217.16,819.98,27,1.967306908923897,54.03,73871.91018169292
Natural Fiber Eco Cutlery Set,Food Packaging,Natural Fiber,414.53,784.24,97,3.338064474975569,83.02,47504.72585623168
Bio-Composite Engineered Application Unit,Furniture,Bio-Composite,32.65,243.21,11,3.046837733181398,29.93,31568.315799886048
Recycled Plastic Load-Bearing Partition Board,Construction,Recycled Plastic,403.85,340.17,84,6.599058828129305,41.22,14036.581621096979
Recycled Plastic Thermal Insulation Slab,Construction,Recycled Plastic,303.77,657.25,16,5.75483456245254,50.01,26275.873421839402
Recycled Fiber Acoustic Dampening Board,Home Appliances,Recycled Fiber,891.78,311.33,25,5.911149479587313,17.22,14469.927109690483
Natural Fiber Rear Casing Structure,Home Appliances,Natural Fiber,302.66,680.42,21,2.970416446872336,28.44,41211.36733515425
Agro-Waste Fiber Eco Cutlery Set,Food Packaging,Agro-Waste Fiber,827.27,131.39,61,4.9249377417137685,14.81,7096.575806285326
Composite Structural Wall Panel,Construction,Composite,839.7,528.62,64,9.226819157347975,11.92,37572.48936801098
Bio-Composite Surgical Instrument Tray,Healthcare,Bio-Composite,770.15,36.94,86,6.945801720943462,31.54,5430.563790707596
Recycled Plastic Engineered Application Unit,Automotive,Recycled Plastic,331.85,33.19,71,6.3933823258635325,76.95,1811.124244397649
Agro-Waste Fiber Engineered Application Unit,Furniture,Agro-Waste Fiber,466.87,828.37,14,2.8033050575621137,36.78,41431.651293171584
Bio-Composite Specimen Collection Container,Healthcare,Bio-Composite,456.03,766.6,61,5.397054810367487,5.79,100095.69360777561
Bio-Composite Dual-Layer Cosmetic Tube,Cosmetics,Bio-Composite,382.73,940.62,70,4.860022172151648,75.93,122571.74412911375
Recycled Fiber Sterile Injection Syringe,Healthcare,Recycled Fiber,128.09,35.83,3,2.173777579062368,74.67,1707.3906842967758
Composite Load-Bearing Partition Board,Construction,Composite,503.26,421.78,82,7.728290033952476,48.15,30099.222525464356
